,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0
voice884_ses-1_task-pataka_run-2,4.8101776584568245,5.096053265818973,4.796391443406707,3.7410138264956103,4.427799528870409,3.2658363423140706,3.3979807423821446,3.4607930002464755,4.414747849239431,3.500029276910626,,2.582493949924187,2.763218798400678,,5.183000987050719,4.537880568204279,,3.2631287321842777,3.8143715481837748,4.8253710062212445,2.967815018307262,3.026862165174239,3.833536350901638,
voice880_ses-1_task-pataka_run-2,6.062085534379528,4.37143253736865,3.2935080384463307,5.047968884795627,4.978247617679972,,2.4560073982551494,2.6812587993077273,3.070639292288536,3.624844484511426,3.448554325632231,3.8277602827127697,3.8241524912268403,3.8359247195338613,6.038246825006866,4.225060733577094,3.5302099090414023,,5.149666029652652,5.541881071170313,5.694230590759936,2.45414118059689,3.806393830272832,4.5005683922555155
voice953_ses-1_task-pataka_run-2,,,,,,,,,,,,,,,,,,,,,,,,
voice976_ses-1_task-pataka_run-2,8.0833752611599,5.198378123651674,2.945461293743503,4.772973065416281,7.300644534388334,7.33167860703942,2.7013100340434457,3.1066808840839806,2.611094791605943,,,,,,8.212672544619195,5.835784418249475,4.0433666644243775,2.940449141495333,5.210774538127686,6.98442213610987,3.3165514534366896,2.4735477782048623,3.9244422595828956,3.945458953901217
voice895_ses-1_task-pataka_run-2,5.020539230459891,4.292632893294423,3.3582848905140525,6.073587945652841,6.56340142435231,2.719273738388703,3.0146500464413983,2.6076766756466934,,,,,4.202320858337051,4.570237568680974,3.9589500959667614,2.9683174296467127,,,6.096631596305271,5.811338225929022,3.91724759543604,2.9266941233480104,,
voice875_ses-1_task-pataka_run-2,6.40209481805376,5.765228118934145,3.116812523157613,3.879335012010309,4.825376802358622,,,3.336005456796219,3.0462167311163477,3.838961690460061,,,,,6.361718171058477,5.408942433715073,,3.9639376197154093,4.213776886898294,4.507529344081118,5.870664791721956,,4.869088399096691,5.451647611301968
voice875_ses-2_task-pataka_run-2,6.358216543164043,6.292052568428518,4.762454666784802,3.4545457717720995,6.237358463064634,4.721299270199235,2.8488299062064506,2.5201057000145686,4.730722084276463,3.854905451515016,2.6478613737610717,5.0060223346406385,,,6.706358117630108,5.840707105584403,3.3949170152464143,4.875085734030531,3.8282240175821682,6.203232652727753,5.870669440844953,3.070904879927504,5.103896498686112,4.035415462185759
voice852_ses-1_task-pataka_run-2,5.8600969016297535,3.79962493558594,2.8644583203204887,4.233095689497279,3.809694986449363,,2.3827893577698034,2.604998991079108,,,,,4.179766817119566,3.2135958968817357,5.545092165892875,4.0287170728017525,,,2.7956139781164566,3.366417541707774,,,3.049132638280398,
voice956_ses-1_task-pataka_run-2,4.424084488576586,4.252317428740199,,,5.523138313007501,5.995226176918692,,,,,,,,,3.8863745420022053,4.647134728327174,,,3.1804836310287325,5.694072484577873,2.404202057886135,,,
voice956_ses-2_task-pataka_run-2,5.6763973415964175,4.800547420202116,3.095633172133963,2.58370356974212,5.948428257899946,5.847317938201091,2.918977885718254,3.2061193590211077,,,,,,,5.445580518677112,5.3008838708352135,,,3.27854401117687,6.816872273211904,3.6476046944570957,,2.991636906602823,
voice962_ses-1_task-pataka_run-2,6.624533822873449,4.929448884436293,3.0717140325503705,5.460970771356087,4.6197739130411035,4.091800756181342,,,2.6610995438603084,,2.688026414580306,2.803454644993395,5.105846084786707,,6.7787150436953985,4.548221943494892,,3.677477064051049,5.440445478582056,5.021283132524497,6.099224304278838,,3.0435032029962565,
voice967_ses-1_task-pataka_run-2,7.0417348322560676,5.909970056511047,3.1202045187306657,5.364271441259394,7.434012765127918,9.309127511247315,2.3613674004228393,3.14293703283755,,,3.9477317617662,3.2540143618437787,6.030657568673819,6.659473063828875,7.979414174254284,5.737942932343204,7.875293305823651,,7.0939130748009225,7.789600046692742,6.870542364923705,,3.789888984629941,3.0215946452023665
voice896_ses-1_task-pataka_run-2,6.887870717851476,6.238495005168772,6.1335086974310995,5.197129034139914,7.030928711286344,4.220759758128635,,,3.2305554011415127,2.9420377181031534,3.9439741322350192,3.9543900468504405,,3.169405241462483,7.494795528366119,7.4074292528014265,5.073950196069579,6.487080659432457,5.689626290805008,7.485615629960025,6.531305252592497,3.1812941403216386,5.457000805131544,5.594377726353618
voice856_ses-1_task-pataka_run-2,10.295518155708422,6.051359209444314,4.818284279104545,7.92917876938305,7.694185545650197,5.210632045430129,7.286795308098455,6.368831201237523,6.012215722787981,8.82725992079195,5.681004290324806,7.8507230227731055,11.699299019643457,8.597898467571023,10.528349845124513,7.536995863186491,9.223683476143075,8.090768773371625,8.970085775663025,9.048040687394513,13.314644847446097,5.947643199981789,5.7741878509842275,4.457402218951915
voice961_ses-1_task-pataka_run-2,5.785547169909806,4.535922530340338,2.7412658514037864,3.886865042107518,5.33823164279876,,2.446046063413883,,2.7209399336022613,3.455748398290655,3.548706772991916,3.5172084801677044,,3.9101840236117957,6.712286932180996,4.844047669563105,3.4124742436111286,3.414397509873565,3.8158073038000455,5.365079137967295,5.082925741867448,2.4547537504239614,3.296702766697906,3.1416221975407437
voice968_ses-1_task-pataka_run-2,6.259472801581575,5.36850928145829,2.739211233812342,2.957588425208214,5.769525997615442,5.614115572406027,3.1506517413477613,2.75929232666436,4.859309409308112,,,,2.8572640832401457,,6.51223285226758,5.469944241454309,,,3.5869288178696634,6.084128495369887,2.6243442468684384,,3.894934349101554,3.402735180012383
voice889_ses-1_task-pataka_run-2,4.801704555441095,3.5526471268440134,,4.709149190243073,4.448595384321884,3.537818024698737,,,,,,,,,4.98034961855535,3.4803200544199813,,,4.370948318719939,4.097390249087148,,,,
voice889_ses-2_task-pataka_run-2,4.4829183729883715,4.167385074220928,,3.9605587559643025,4.424592629933601,,,,,,,,2.6435397540915924,,5.189287894671241,4.334568383325142,,,3.787157802871623,4.311385549436812,,,2.7815282413919045,
voice846_ses-1_task-pataka_run-2,7.68558615701663,5.489273615899087,4.456025205638731,3.39742516714594,6.238879133170507,,3.6312270848735446,3.0725587360048876,4.427875078962191,4.094442938514847,,,8.437071242956923,6.302637813945593,7.892531909052279,5.891976085409857,4.196300687915023,2.80007610368344,3.4241138607335064,5.77294271254197,,3.529832563566803,4.0475705255484655,
voice893_ses-1_task-pataka_run-2,7.042342158131471,5.706423107461107,,5.889757037059441,4.687204034199493,5.585416168451355,,,,3.602703517774545,,,,,7.304956581975461,5.329020993218333,,,6.267507124581533,5.153583845172361,,,3.3553563760190523,2.359962193694899
voice893_ses-2_task-pataka_run-2,7.38548069794853,4.433710283094714,,4.847680608602033,5.703447324262492,7.149544341327453,,,,,,,,,7.013477130998733,4.795532987090245,,,5.046892177414146,6.323747925566922,,,,
voice867_ses-1_task-pataka_run-2,4.638585835201545,4.036166504045525,3.5843175381133556,6.5337958484118825,4.89197608703542,4.000857063651237,2.6399630901532443,2.884458747021281,3.240984064305591,,2.5639965507194686,2.8260704641190495,2.482114900146575,,5.0070984052177865,4.827686614837704,4.567200547700695,4.382218731998772,6.565599430807365,4.843782790677699,5.216372022028345,3.5032962452943948,3.8322683095223966,3.8384467548150836
voice964_ses-1_task-pataka_run-2,4.1839068406882305,4.814709911457462,5.228670730746251,3.6852919293394057,4.275849276809616,,,2.5593892437292034,,,,,,,4.217222680999014,3.5877537468184495,,2.48092571310277,3.621931114591604,4.437178246912661,,,,
voice949_ses-1_task-pataka_run-2,6.691875291213508,7.302334228973598,5.26117296220326,4.989166582669204,6.709321302837118,6.857164988506881,3.826899864090675,4.049793273822057,5.323833675237732,,2.877624800993792,2.7644483692757675,7.285239112967647,6.26248980126379,7.060838513680608,5.763127422910213,5.225932185553566,6.579821418601196,4.937519280225871,7.437191830141471,4.025193442961822,3.941936221623809,6.9914952866327775,5.3778830564775895
voice985_ses-1_task-pataka_run-2,6.714050662445389,9.365435811754955,6.080246931383021,5.992052358498774,6.847630545393981,3.3154568678662413,2.9318505831471375,3.1285126790370867,3.6056763453635714,4.604573418645109,,,,5.299671443952482,5.733585308408461,6.89364482757457,,4.666162093953422,6.617367655277708,6.547673358180204,,3.482208705919879,4.1092767535271255,
voice850_ses-1_task-pataka_run-2,2.8397409447687627,3.0659394836581972,,2.456943076183508,3.0565788192135797,,,,,,,,,,2.92600055311959,3.0787905531755055,,,2.9198753072521626,3.3053649007456576,,,2.832684811865347,
voice898_ses-1_task-pataka_run-2,4.950791708767651,3.623071188736436,,3.680046591949012,4.359342160485656,,,,,,,,2.967304190791921,,5.172666525042708,3.140331601999997,,,4.142526024089544,4.061167939363906,,,,
voice950_ses-1_task-pataka_run-2,7.723528858391658,5.388573586578782,4.481513641417746,6.103564669872474,5.6930668573587075,,5.032449394536137,5.48086620123541,6.566686762627869,3.883162825871501,2.4974221000602865,,3.7246664729070993,4.635805583572963,7.427404577988495,6.435575058214699,5.518742571733262,6.241312872416117,4.8264560583455465,5.798988522916634,6.9578902547413755,5.2409732180055,3.9598080033324465,2.73941469099755
voice954_ses-1_task-pataka_run-2,4.369345072709725,4.159371564160247,2.8618773144172445,4.306258140877162,4.348441594247114,3.6139297135286377,2.5995813266873813,2.854878699817647,,,,,,,4.591279860599735,4.3165674988788885,,3.317560282451513,3.7154176117924207,3.994670071965568,,2.793354588939762,3.191468446603669,
voice974_ses-1_task-pataka_run-2,6.371100511353973,4.68343433085195,,3.461453758480581,6.067439977899811,,,,,,,,4.793710369759951,3.7771232477543104,6.840871428220969,3.5967034916983,,2.591020147114697,4.031238709563248,5.283714910500032,7.294708131057874,,,
voice844_ses-1_task-pataka_run-2,5.253838783661477,3.8584532351080516,2.8134916026942283,4.433605887932247,5.6964064819116205,,,2.3737397649780956,,,,,6.161671343995766,6.195356780043304,5.3771130126110975,3.906779858943484,,2.8743754351688042,5.058281219329165,5.222225608740772,,,,
voice957_ses-1_task-pataka_run-2,5.413714816662497,4.564353889899337,3.652001757903263,3.3593488921723957,4.697569294230834,,2.9468536438061212,3.018082479656764,,,,,3.821867664009906,4.011354262876356,6.4065404410344735,4.894174426972375,,4.099489249628026,3.9937249290041454,4.733266681969293,,4.295648500513115,3.4202783285957694,2.369521985408252
voice891_ses-1_task-pataka_run-2,4.862695577582557,3.0774334367219165,,2.961278176394259,3.7212547859645015,,,,,,,,3.421353292967485,2.7047698768143444,4.9952651011166855,,,2.885014635025693,2.6501464483538273,3.6494921871507016,,,,
voice978_ses-1_task-pataka_run-2,4.6193267515286855,5.011642669751696,,3.504567786876856,4.22094456571051,2.7275187653039668,3.553355826260028,2.731122704780111,2.700073662199955,3.399728021127551,,,,,4.764593939819954,3.506879204524111,,,3.556289188616814,3.8129957487407866,2.5128113273001134,,,
voice952_ses-1_task-pataka_run-2,4.535390549606568,3.4291077918503956,,,4.384987294781214,,,,,,,,3.388759701276251,,3.8525966231382784,3.7014750290649983,,,,3.878467972251338,,,,
voice849_ses-1_task-pataka_run-2,6.760858626354706,6.589943847592164,4.589074061345434,4.789516782724323,6.999412502630797,7.75429412469887,3.198961442589298,2.875514756260395,4.166499832098109,,,3.181575437358068,3.498481527782717,3.1269535467818526,5.513931894043066,4.9101052257358235,2.520077748441334,4.069479807125327,5.126965290922669,5.31884245919291,2.8990912050869175,2.705857852022173,3.291850550688112,
voice963_ses-1_task-pataka_run-2,8.23859144835175,4.603333318000692,3.487444770186515,3.5383893211478217,5.704449657170079,5.265575943503437,,,,,,,2.6575422315198542,5.561592851438788,8.236261701337062,3.8131435917842187,,4.031969315781793,3.490818215141816,6.422149907565646,,,2.759710283148144,
voice864_ses-1_task-pataka_run-2,3.7714117654188093,3.601348763357753,,,3.0049859029015953,,,,,,,2.4600347770324364,,,3.763889675774525,,,,,3.5580480093715545,,,,
voice873_ses-1_task-pataka_run-2,5.948951882655087,6.486654893720418,4.551311250205408,4.447988307892325,6.282482611418503,9.6869758125915,5.56975269720755,4.857590160612788,4.689930028792769,6.37128403668239,,2.9488248699458572,,,6.068778709061721,7.637602854224822,4.925618222129103,4.710195121226863,4.93694914021291,6.526170782552535,6.111893317724367,6.267355663241792,4.045044314621357,
voice886_ses-1_task-pataka_run-2,7.060050021237451,6.529296951133444,3.5010442990364594,5.763660180674374,6.5188554511140175,5.927042486830852,2.4183811138862574,2.429261838231539,3.1590668095988925,,,,,8.244606464410248,7.618148121799459,6.809782092728771,6.357867871466251,3.507778691625667,5.316377357759448,6.1761370162255504,,2.646983834066132,4.65566906952868,
voice960_ses-1_task-pataka_run-2,7.525875022039244,5.056002375352428,3.8065960444107123,4.372860726502067,6.241190358926595,3.0302493201076115,3.386020785920627,4.4626321315382915,2.630660685652666,,,,7.4901137974581395,5.267134652537458,7.838345580803779,4.5267869978950825,6.526162539724386,,4.478487936299095,7.123679960875464,6.118344365131693,3.821920836886406,4.759615908237541,
voice958_ses-1_task-pataka_run-2,7.490228019042179,6.27117895375936,3.964088924462787,5.531984659858172,6.679005556393911,,3.988344337616521,3.6148212744046493,3.6088065287748665,4.255224329107126,,,6.572918101660498,4.40479096563265,7.472305739189857,5.715438669770326,6.354728093353364,3.2224961180983662,3.3550638535705457,5.716552713189031,4.710542262120287,3.937639185213876,4.220943752187874,5.690432236486029
voice969_ses-1_task-pataka_run-2,7.1579663278392305,4.417512316884737,,,5.970186190206884,,,,2.7550967709450616,,,,4.5933857544213215,,6.583053059693554,5.266728793494108,3.7482185062871247,,2.6238177302187817,5.314577775388598,,2.5484083921564347,2.993776667587957,
voice951_ses-1_task-pataka_run-2,3.158877505308731,3.0140694549449702,,,3.4655562332513683,,,,,,,,,,3.5181246379775932,,,,,,,,,
voice862_ses-1_task-pataka_run-2,6.558702193972645,4.516989907181764,3.6721853813742276,4.539083911589841,5.505288100055123,,,2.497984708824741,,,,,,,6.448015987819645,3.866729465592491,,,4.6333679740513025,4.648310255639048,,,2.8402745571426555,2.8425197915813256
voice955_ses-1_task-pataka_run-2,5.514662706952453,5.7311491735452345,2.7443397881167604,6.328758320317544,7.143010838922938,,,,,,,,6.649295544490665,3.646605474032705,5.8517292494457305,5.845905295400118,4.224737178909266,2.762682910106011,6.235555739268516,6.272564282792087,,,5.004263261329641,3.730590706495624
voice854_ses-1_task-pataka_run-2,5.618308946770497,5.375259246020847,3.8945519026292503,4.347333557737587,6.552591179612666,6.1944422871476235,2.5640951761451967,2.6432569194560864,3.6079383476823708,,5.407972390042947,4.933512517756896,4.4098223006770345,2.8771303903188503,5.725044994069995,3.971282109887483,2.592982187624214,4.11594349002064,4.685248852886641,5.744365462514676,2.7081510047071755,3.8950715187530585,4.23203007346314,4.241053154152577
voice872_ses-1_task-pataka_run-2,3.436068658047259,,,,,,,,,,,,,,3.219813216123113,,,,,,,,,
